ID,"First Name","Last Name","Book Name",URL,Publisher,Translator,"Additional Info","Publication Month","Age Recommendation",Description,Season,"Date Added"
304;Helga;West;"Puhu nukke";;Otava;;Esseet.;helmikuu;;"Henkilökohtainen esseekokoelma taltuttaa machoismia, joka talloo ihmisyyttä ja ympäristöä.";k2025;30.10.2024
305;Ella-Maria;Nutti;"Puiden luo";;"Johnny Kniga";"Jaana Nikula";;huhtikuu;;"Autiotupaan isänsä kanssa jumiin jäänyt tytär kyselee isältään vaikeita kysymyksiä lapsuudestaan. ";k2025;27.10.2024
306;Aamos;Honka;"Punainen verkko";;Gummerus;;Trilleri.;tammikuu;;"Esikoistrilleri tiedustelumaailman sisäpiirissä olevalta kirjailijalta.";k2025;1.11.2024
307;Buzzy;Jackson;"Punatukkainen tyttö";;WSOY;"Annamari Korhonen";"Historiallinen romaani.";helmikuu;;"Huikaiseva tositarina Hollannin vastarintaliikkeestä toisen maailmansodan aikana, rakkaudesta ja inhimillisyyden rajoista.";k2025;27.10.2024
308;Mari;Frisk;"Puolestasi mitä vain";;Myllylahti;;"Dekkari. [Murhamylly-sarja](https://www.kirjavinkit.fi/sarjat/murhamylly/).";maaliskuu;;"Lähitulevaisuuteen sijoittuva trilleri äärimmäisestä äidinrakkaudesta.";k2025;27.10.2024
309;Katja;Meriluoto;"Puun avaruudesta";;Aviador;;Runot.;tammikuu;;"Runokokoelma kuusesta ja sen myyttisiin mittoihin levittyvästä kaikkeudesta.";k2025;9.11.2024
310;Anna;Tapola;"Puut liikkuvat öisin";;Aviador;;Runot.;tammikuu;;"Esikoiskokoelma, jonka proosarunoissa yksinäisyyttä, ulkopuolisuutta ja halun voimaa ilmaistaan vahvan kuvallisen ja aistillisen kielen keinoin.";k2025;9.11.2024
311;"Jens Henrik";Jensen;Pyhiinvaeltaja;;WSOY;"Anna Skogster";"Jännityskirjallisuus. Oxen-sarja.";maaliskuu;;"Tanskan poliisi tutkii sotaveteraanien kuolemia ja Oxen sekaantuu kansainväliseen rikosvyyhteen, joka kytkeytyy Oxenin piinaavaan menneisyyteen.";k2025;27.10.2024
312;Maija;Kajanto;Pyykkipäivä;;WSOY;;"Viihdekirjallisuus. Puistokadun pesula -sarja.";huhtikuu;;"Uuden sarjan avausosassa kolmikymppinen nainen palaa Australiasta kotikaupunkiinsa ja perustaa 1950-luvun tyyliin sisustetun pesulan.";k2025;25.10.2024
313;Frode;Grytten;"Päivä jona Nils Vik kuoli";;WSOY;"Sanna Manninen";;maaliskuu;;"Kaunista ja tarkkanäköistä proosaa höystettynä kuivalla huumorilla ja ripauksella karkeaa merisuolaa. Ylistyslaulu luonnonkauniille vuonoille, niillä asuville ihmisille ja tavalliselle arjelle.";k2025;27.10.2024
314;Robin;Hobb;"Raivoisa laiva";;Otava;"Jorma-Veikko Sappinen";"Fantasia. [Elolaivat-sarja](https://www.kirjavinkit.fi/sarjat/elolaivat/).";huhtikuu;;"Dramaattinen tarina merirosvouksesta, merikäärmeistä, rakkaudesta ja taikuudesta jatkuu Elolaivat-trilogian toisessa osassa. ";k2025;30.10.2024
315;Ann;Napolitano;"Rakas Edward";;WSOY;"Saara Kurkela";;toukokuu;;"Edward selviää ainoana hengissä isosta lentokoneonnettomuudesta. Edwardin tehtävänä on löytää itsensä uudelleen suuren menetyksen jälkeen. Miten todella elää elämää, kun jo siitä selviytyminen nipin napin tuntuu ylivoimaiselta?";k2025;27.10.2024
316;Emma;Ranta;"Rakas kiusankappale";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";tammikuu;;"Talvinen rakkaustarina täynnä tunnemyrskyjä ja kohtalon ohjausta.";k2025;28.11.2024
317;Laura;Kallio;"Rakkauden ensi hetki";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";helmikuu;;"Yksinhuoltaja Riikka on astelemassa avioon, kun mies menneisyydestä sekoittaa kaiken.";k2025;28.11.2024
318;Sara;Storm;"Rakkauden sointuja";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";huhtikuu;;"Kirjastonhoitaja Saiman sisko ilmestyy kotiovelle ja aloittaa tapahtumasarjan, joka mullistaa Saiman rakkauselämän.";k2025;30.11.2024
319;Laura;Kallio;"Rakkauden tuhat tietä";;"Saga Egmont";;"Viihdekirjallisuus. Vain e- ja äänikirja.";tammikuu;;"Lääkäriromantiikkaa ja kansainvälisiä tuulia.";k2025;28.11.2024
320;Annastiina;Heikkilä;"Rakkaus ja armo";;WSOY;;;maaliskuu;;"Vangitseva kuvaus kulttimaisesta yhteisöstä ja hajonneista sisarussuhteista.";k2025;27.10.2024
321;Ali;Hazelwood;Rakkaushypoteesi;;WSOY;"Päivi Pouttu-Deliere";Viihdekirjallisuus.;maaliskuu;;"Nainen haluaa todistaa päässeensä yli eksästään, mies tarvitsee kulissityttöystävän päästäkseen urallaan eteenpäin – herkullinen tiedemaailmaan sijoittuva toisiaan inhoavan parin fake dating -asetelma on siis luvassa!";k2025;25.10.2024
322;Barbara;Cartland;"Rakkautta Pariisissa";;"Saga Egmont";"Maire Nopanen ja Sari Luhtanen";"Historiallinen viihdekirjallisuus. Vain äänikirja.";helmikuu;;"1800-luvun Pariisi herää eloon hurmaavassa kokoelmateoksessa.";k2025;28.11.2024
323;Asta;Ikonen;"Rakkautta ratsutilalla";;Reuna;;"Viihdekirjallisuus. Rakkautta-sarja.";maaliskuu;;"Romanttista viihdekirjallisuutta, lapsuuden heppakirjojen tunnelmaa aikuisille romantiikan ystäville.";k2025;25.10.2024
324;Henna;Mäkelin;Rasituskoeaika;;Bazar;;;toukokuu;;"Äksynhauska romaani unelmien tavoittelemisesta keskellä varhaiskeski-ikäistymisen vaikeuksia. Nelikymppinen toimittaja jää työttömäksi ja huomaakin olevansa raskaana.";k2025;27.10.2024
325;Richard;Osman;"Ratkomme murhia";;Otava;"Antti Saarilahti.";Jännityskirjallisuus.;tammikuu;;"Hittikirjailijan uuden jännärisarjan avaus esittelee etsiväkaksikon: entinen poliisi ratkoo vaarallisia rikoksia hurjapäisen miniänsä kanssa.";k2025;30.10.2024
326;"Emily St. John";Mandel;"Rauhallisuuden meri";;Tammi;"Aleksi Milonoff";"[Keltainen kirjasto](https://www.kirjavinkit.fi/sarjat/keltainen-kirjasto/).";kesäkuu;;"Vuonna 1912 brittiylimyksen poika karkotetaan Vancouverinsaarelle. Eräänä päivänä hän todistaa metsässä jotain niin outoa, ettei tahdo toeta ällistyksestään. Tarinasta lähtee liikkeelle ihmiskohtaloiden virta, joka kuljettaa lukijan aina 2200- ja 2400-luvuille saakka.";k2025;27.10.2024
327;Petri;Vartiainen;"Rehtorin runnoelma";;"Basam Books";;"Runot. Puhuttava runo -sarja.";kesäkuu;;"Runoteos uuden koulun rakentamisesta ja vanhan purkamisesta, vertauskuvana yhteiskunnalliselle  muutokselle.";k2025;6.11.2024
328;Malin;Slotte;Reservplatsen;;"Schildts & Söderströms";;;maaliskuu;;"Esikoisromaanissa käsitellään häpeää, vastentahtoista normien vastaan menemistä ja sosiaalisista tilanteista selviämisen vaikeutta.";k2025;5.11.2024
329;F.;Springer;"Retki Quissamaan";;Aviador;"Titia Schuurman";;maaliskuu;;"Kauppamatkustaja kuuntelee 1980-luvun Angolan hollantilaisyhteisön merkkimiehen tarinoita elämästään.";k2025;9.11.2024
330;Camilla;Nissinen;Rihmasto;;Tammi;;;toukokuu;;"Taiten kudottu kertomus vanhemmuuden kipupisteistä ja niistä lukemattomista taakoista, joita kannamme sukupolvesta toiseen mukanamme. Kauan odotettu lapsi syntyy, mutta äidin rooliin solahtaminen ei olekaan helppoa.";k2025;27.10.2024
331;Louise;Kennedy;Rikkomuksia;;S&S;"Maija Heikinheimo";;helmikuu;;"Esikoisromaani on perinteinen rakkaustarina ja mieleenpainuva poliittinen romaani 1970-luvun Irlannista.";k2025;4.11.2024
332;"Patricia G.";Bertényi;"Rikoksista pahin";;Tammi;;"Dekkari. Osasto C1 -sarja.";helmikuu;;"Sairaaladekkarisarjan jatkossa unkarilainen laitosapulainen sekaantuu tutkimaan turkulaisen sarjamurhaajan tapausta.";k2025;27.10.2024
333;Joonas;Konstig;Rooma;;WSOY;;;toukokuu;;"Intiimi ja koukuttava lukuromaani unelmalomasta ystäväpariskunnan kanssa. Pyrkimys tilien tasaamiseen avaa Pandoran lippaan.";k2025;27.10.2024
334;Johanna;Elomaa;Rosalisa;;Otava;;;maaliskuu;;"Maaginen rakkaustarina totuuden voimasta, anteeksiannosta ja sydämen viisaudesta Gotlannin saarella ja Etelä-Englannissa kelttien juurilla.";k2025;30.10.2024
335;Sheila;O’Flanagan;Rubiinihäät;;Docendo;"Maikki Soro";Viihdekirjallisuus.;helmikuu;;"Totuus vanhempien avioliitosta on suistaa perheen elämän raiteiltaan. Juhlapäivä on ikimuistoinen, mutta ei niistä syistä kuin kuviteltiin – perheen äiti ei enää kestä piilotella 40 vuotta kätkemäänsä salaisuutta.";k2025;27.10.2024
336;Tuula;Ranta;"Ruumis joka meille annettiin";;Myllylahti;;"Dekkari. Aira Karhu -sarja. [Murhamylly-sarja](https://www.kirjavinkit.fi/sarjat/murhamylly/).";huhtikuu;;"Kertaalleen haudutuksi luullun ruumiin löytyminen nostattaa läheisissä tunteiden ristiaallokkoa.";k2025;27.10.2024
337;Sigge;Eklund;Ryhmä;;"Johnny Kniga";"Jonja Rajala";"Psykologinen jännityskirjallisuus.";huhtikuu;;"Kuumeisen hengästyttävä romaani unelmista ja pakottavasta halusta päästä osaksi jotain tavoittamattomissa olevaa. Hanna on valmis tekemään mitä hyvänsä saadakseen uusien elitististen ystäviensä hyväksynnän.";k2025;27.10.2024
338;Elisabeth;Hammer;Saalistaja;;"Saga Egmont";;"Historiallinen romaani.";huhtikuu;;"Rakel Ovreidin dramaattinen tarina jatkuu historiallisessa saagan kuudennessa osassa.";k2025;30.11.2024
339;Sebastian;Fitzek;Saattaja;;Bazar;"Olli Sarrivaara";Trilleri.;huhtikuu;;"Kalenterimurhaaja vainoaa yksinäisiä naisia. Kirjasta on tulossa Amazon Prime -elokuva The Calendar Killer.";k2025;27.10.2024
340;Hanna;Arvela;"Safe space";;Tammi;;;helmikuu;;"Mehevä satiiri taidemaailmasta on ilahduttavan hyytävä kertomus vallankäytöstä.";k2025;27.10.2024
341;Soraya;Lane;Safiiritytär;;Otava;"Heidi Tihveräinen ja Lauri Sallamo";"Historiallinen romaani. [Kadonneet tyttäret -sarja](https://www.kirjavinkit.fi/sarjat/kadonneet-tyttaret/).";helmikuu;;"Kahdessa aikatasossa kulkeva tarina tosirakkaudesta, joka kestää läpi elämän. Kielletty rakkaus 1950-luvun alussa heijastuu nykypäivään.";k2025;30.10.2024
342;Loviisa;Pihlakoski;Sairastapauksia;;Siltala;;Novellit.;huhtikuu;;"Elämää sairauden ja kuoleman varjossa, äitiyttä ja ihmissuhteiden mutkikkuutta.";k2025;31.10.2024
343;Claire;Douglas;"Salaisuus talossa nro 9";;Publiva;"Heli Naski";Dekkari.;helmikuu;;"Ensimmäinen suomennos kansainväliseltä dekkarikuningattarelta, jännittävä tarina suvun haudatuista salaisuuksista.";k2025;24.10.2024
344;Danielle;Steel;Salamanisku;;"Saga Egmont";"Kaisa Luntinen";"Viihdekirjallisuus. Vain e-kirja.";huhtikuu;;"Elämänmakuisessa romaanissa syöpä sekoittaa menestyvän juristi Alexandran elämän.";k2025;30.11.2024
345;Tana;French;Salapaikassa;;WSOY;"Seppo Raudaskoski";"Dekkari. [Dublinin murhat -sarja](https://www.kirjavinkit.fi/sarjat/dublinin-murhat/).";helmikuu;;"Psykologista piinaa ja älykästä rikostutkintaa yhdistävän sarjan viides osa, sukellus hyväosaisten nuorten päänsisäiseen pimeyteen.";k2025;27.10.2024
346;Harri;Hertell;"Samaa tulta";;Enostone;;Runot.;helmikuu;;"Runoja elävän tulen ääreltä, tarinoiden ja ihmisyyden alkujuurilta. ";k2025;14.11.2024
347;Camilla;Davidsson;"Saman taivaan alla";;Into;"Sirpa Parviainen";Viihdekirjallisuus.;tammikuu;;"Lämminhenkistä viihdettä Jämtlandin vuoristomaisemissa.";k2025;11.10.2024
348;Emma;Ranta;"Sankari vastoin tahtoaan";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";tammikuu;;"Maatilan talvi on täynnä hämäriä puuhia ja suuria tunteita.";k2025;28.11.2024
349;Sasha;Vasilyuk;"Sankarien sukua";;WSOY;"Jaakko Kankaanpää";;maaliskuu;;"Ukrainalaisen suvun riipaiseva selviytymistarina, löyhästi kirjailijan oman isoisän vaiheisiin perustuen.";k2025;27.10.2024
350;Bob;Mortimer;Satsumakompleksi;;Docendo;"Päivi Paju";Dekkari.;huhtikuu;;"Lontoon pubeihin ja nuhjuisiin nurkkiin sijoittuva monikerroksinen ja sopivan tummasävyinen cozy crime -dekkari, jossa on hupsuja yksityiskohtia ja nokkelaa sanailua.";k2025;25.10.2024
351;Emma;Ranta;"Sattuman sanelemaa";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";huhtikuu;;"Sattuma vie vastahakoisen Elisan lääkärinsijaiseksi kotikaupunkiin.";k2025;30.11.2024
352;Mona;Kasten;"Save me : Näkymätön";;Otava;"Sanna van Leeuwen";"Viihdekirjallisuus. Maxton Hall -sarja.";huhtikuu;;"Eliittilukioon päässyt Ruby saa tietää rikkaan perheen salaisuuden ja joutuu suvun perijän silmätikuksi. Trilogia on tuttu Amazon Primen menestyssarjana.";k2025;30.10.2024
353;Tapani;Bagge;"Savunsininen juna";;Aviador;;"Dekkari. Novellit.";tammikuu;;"Kokoelma rikosnovelleja laajalta aikajänteeltä. Mukana on tuttuja hahmoja Baggen dekkarisarjoista.";k2025;9.11.2024
354;"Jørn Lier";"Horst ja Thomas Enger";Savuverho;;Otava;"Outi Menna";"Dekkari. Blix ja Ramm -sarja.";huhtikuu;;"Oslossa tapahtuu terrori-isku, joka liittyy 10 vuotta aikaisempaan selvittämättömään lapsikaappaukseen. Mitä salaisuuksia kaappaukseen oikein liittyy?";k2025;30.10.2024
355;Elly;Griffiths;Savuverho;;Tammi;"Pauli Tapio";"Dekkari. Brightonin mysteerit -sarja.";maaliskuu;;"Visaisen rikoksen ratkontaa ryydittää toisen maailmansodan jälkeisen Brightonin nukkavieru charmi.";k2025;27.10.2024
356;Tapio;Koivukari;"Se paatt men jo";;"Johnny Kniga";;Runot.;maaliskuu;;"Merellisiä ja myötäeläviä, henkilökohtaisia ja universaaleja runoja Rauman murteella.";k2025;27.10.2024
357;"George R. R.";Martin;"Seitsemän kuningaskunnan ritari";;Otava;"Satu Loitsu";Fantasia.;maaliskuu;;"Kokoelma Tulen ja jään laulun maailmaan sijoittuvia tarinoita Westerosissa vaeltavan ritarin seikkailuista. Veijaritarinat sijoittuvat aikaan sata vuotta ennen Tulen ja jään laulua.";k2025;30.10.2024
358;Virva;Muotka;Selma;;"Basam Books";;;kesäkuu;;"Fragmentaarinen tapauskertomus, joka perustuu kirjoittajan omiin kokemuksiin vanhusten kotihoidon alasajosta.";k2025;6.11.2024
359;Kaisa;Riitamaa;Sexbots;;"Momentum Kirjat";;;tammikuu;;"Tragikoominen kolmiodraama, jonka suurimmaksi teemaksi nousee rakkauden kaipuu ja sokeus sen aiheuttamien tunteiden edessä.";k2025;21.12.2024
360;James;Clavell;"Shōgun : Osa 2";;"Saga Egmont";"Anja Haglund";"Historiallinen romaani. Vain äänikirja.";tammikuu;;"1600-luvun Japaniin sijoittuvan menestysromaanin toinen osa.";k2025;28.11.2024
361;James;Clavell;"Shōgun : Osa 3";;"Saga Egmont";"Anja Haglund";"Historiallinen romaani. Vain äänikirja.";maaliskuu;;"1600-luvun Japaniin sijoittuvan menestysromaanin kolmas osa";k2025;28.11.2024
362;Joel;Haahtela;"Sielunpiirtäjän ilta";;Otava;;"Historiallinen romaani.";huhtikuu;;"Tiivis romaani vie 1600-luvun Hollantiin mestarimaalarin työpajaan.";k2025;30.10.2024
363;Erkka;Filander;Siemenholvi;;Poesia;;Runot.;toukokuu;;"Monumentti painetulle sanalle kuljettaa länsimaista kulttuuria säestävään tuhoutumisen kuvastoon ja juuriltaan siirtymiseen, sekä näistä johtuviin muistamisen tapoihin.";k2025;14.11.2024
364;Maria;Matinmikko;"Siis niin, suuri ihmetys";;Siltala;;"Runot. Esseet.";toukokuu;;"Runoesseekokoelma, jossa kirjoitus yhdistyy valokuviin, maalauksiin ja piirroksiin.";k2025;31.10.2024
365;Mikael;Niemi;"Silkkiin kääritty kivi";;Like;"Jonna Joskitt-Pöyry";;tammikuu;;"Eeppinen tarina työväen oloista, rakkaudesta, taistelusta ja halki aikojen kantavasta rakkaudesta pohjoiseen luontoon.";k2025;29.10.2024
366;Karoliina;Niskanen;Sillinpyytäjä;;Bazar;;;elokuu;;"Aistivoimainen ja tummasävyinen romaani tyttärestä ja isästä, kauniista hurjasta miehestä, joka ei osannut olla maalla, mutta ei löytänyt rauhaa mereltäkään.";k2025;27.10.2024
367;Oliver;Lovrenski;"Silloin ennen";;Gummerus;"Onerva Kuusi";;tammikuu;;"Norjalainen esikoiskirja huumeista, väkivallasta, ystävyydestä ja toivosta teinipoikien elämässä.";k2025;1.11.2024
368;Amy;Neff;"Silloin rakastin sinua eniten";;Tammi;"Aila Herronen";;huhtikuu;;"Pakahduttava ja ajaton kertomus horjumattomasta rakkaudesta. Ylistyslaulu yhdessä vietetylle elämälle ja pimeydessäkin kukkivalle toivolle.";k2025;27.10.2024
369;Paula;Hawkins;"Sininen hetki";;Otava;"Oona Nyström";"Psykologinen trilleri.";tammikuu;;"Taideteoksesta löytyvä ihmisen luu johtaa menneisyyden varjoihin. Psykologinen trilleri kertoo hengenvaarallisesta pakkomielteestä. ";k2025;30.10.2024
370;Anne;Tyler;"Sininen lanka";;Otava;"Laura Beck";"[Otavan kirjasto](https://www.kirjavinkit.fi/sarjat/otavan-kirjasto/).";maaliskuu;;"Tarkkanäköinen kuvaus baltimorelaisperheestä neljän sukupolven ja yhden talon kautta.";k2025;30.10.2024
371;Jenna;Kostet;"Sinisiipisten saari";;"Aula & Co";;"Historiallinen romaani.";huhtikuu;;"Nuorten naisten vapauden ja rakkauden kaipuuta sotienvälisen ajan Suomessa, 1930-luvun Turkuun sijoittuvan trilogian avausosa.";k2025;30.11.2024
372;Petri;Tamminen;"Sinua sinua";;Otava;;;maaliskuu;;"Lakoninen mutta vereslihainen kertomus rakkaudesta.";k2025;30.10.2024
373;Mika;Waltari;"Sinuhe egyptiläinen";;WSOY;;;maaliskuu;;"80-vuotisjuhlapainos ajattomasta suurromaanista.";k2025;27.10.2024
374;María;Martinez;"Sinä ja muita luonnonmullistuksia";;Bazar;"Satu Ekman";"Viihdekirjallisuus. Hyvän mielen kirjasto -sarja.";helmikuu;;"Inspiroiva kertomus pikkutarkasta Harperista, jonka elämä ei menekään odotusten mukaan. Isoäidin rakkaan kirjakaupan periminen muuttaakin suunnitelmat.";k2025;27.10.2024
375;Amita;Parikh;Sirkusjuna;;Bazar;"Karoliina Timonen";;huhtikuu;;"Häikäisevä esikoisromaani sirkuksen lumosta, ensirakkaudesta ja oman tien etsimisestä sodan runtelemassa Euroopassa. ";k2025;27.10.2024
376;Louise;Penny;"Sirpaleinen totuus";;Bazar;"Ronja Erkko";"Dekkari. [Three Pines -sarja](https://www.kirjavinkit.fi/sarjat/rikoskomisario-armand-gamache/).";toukokuu;;"Outo hahmo järkyttää koko Three Pinesin kylää. Tapaukseen liittyy tietysti myös kuolemantapaus, jota Armand Gamache kumppaneineen alkaa tutkia.";k2025;27.10.2024
377;Maija;Kajanto;Sitruunakevät;;WSOY;;"Viihdekirjallisuus. Kahvila Koivu -sarja.";huhtikuu;;"Sarjan neljännessä osassa Tommi ja Krisse palaavat Adrianmeren rannalta Keski-Suomeen ja uusiin kuvioihin.";k2025;25.10.2024
378;Ann-Luise;Bertell;Skuggas;;Förlaget;;;maaliskuu;;"Pieni romaani kuvaa kolmen lapsen äidin elämää maatilalla Pohjanmaalla jatkosodan aikaan, kun mies ja poika ovat rintamalla.";k2025;5.11.2024
379;Kathleen;McGurl;"Smaragdinvihreä sydän";;Bazar;"Tuukka Pekkanen";"Historiallinen romaani.";maaliskuu;;"Liikuttava, tositapahtumien inspiroima tarina naisten poikkeuksellisesta rohkeudesta Irlannin vallankumouksen aikaan. Kahden sukupolven naiset taistelevat oman onnensa puolesta.";k2025;27.10.2024
380;Leo;Tolstoi;"Sota ja rauha";;Tammi;"Eero Balk";"Maailmankirjallisuuden klassikot -sarja.";maaliskuu;;"Tolstoin vuonna 1866 valmiiksi saama ensimmäinen versio, joka on huomattavasti tunnetumpaa versiota lyhyempi.";k2025;27.10.2024
381;Suvi;Valli;Sotilas;;Gummerus;;Runot.;maaliskuu;;"Palkitun runoilijan neljännessä kokoelmassa taistelu käydään makuuhuoneessa.";k2025;1.11.2024
382;Vy;Tram;Stigma;;WSOY;;;huhtikuu;;"Tragikoominen esikoisteos yrityksestä löytää positiivinen elämänasenne, romaani häpeästä, irrallisuudesta ja yliyrittämisestä.";k2025;27.10.2024
383;Carole;Matthews;"Suklaaseuran häät";;Docendo;"Päivi Paju";"Viihdekirjallisuus. Suklaaseuran naiset -sarja.";tammikuu;;"Suklaaseuran neljän naisen arki on täynnä vaikeita valintoja siitä keheen luottaa, keneen rakastua ja kuinka voittaa eteen tulevat haasteet. Häävalmistelut saavat odottaa, kun elämä järjestää yllätyksiä.";k2025;25.10.2024
384;Kristian;Blomberg;Sukupolvialus;;Poesia;;"Runot. Scifi.";tammikuu;;"Tieteisrunoutta sukupolvialuksesta, tähtien välisistä etäisyyksistä ja tuhansien vuosien kulumisesta.";k2025;14.11.2024
385;Eeva;Louko;"Suljettu talo";;Otava;;"Dekkari. Ronja Vaara -sarja.";tammikuu;;"Poliisi tutkii helsinkiläisestä sairaalasta löytyneen ruumiin tapausta ja murhia Lauttasaaressa. Luvassa on yllättäviä juonenkäänteitä ja samastuttavaa ihmissuhdekuvausta.";k2025;30.10.2024
386;"Jørn Lier";Horst;"Suljettu talveksi";;Otava;"Tiina Sjevlgren";"Dekkari. [Wisting-sarja](https://www.kirjavinkit.fi/sarjat/wisting/).";helmikuu;;"Mökillä on käynyt murtovarkaita ja naapurimökistä löytyy silvottu ruumis. Wisting joutuu kohtaamaan käsittämättömiä julmuuksia.";k2025;30.10.2024
387;Sash;Bischoff;"Suloinen raivo";;Otava;"Antti Immonen";"Psykologinen trilleri.";huhtikuu;;"Psykologisessa trillerissä naisvihasta ja kostosta rakastetun filmitähden elämä alkaa murentua sirpaleiksi terapeutin sohvalla. ";k2025;30.10.2024
388;Maarit;Verronen;Sunfloweria;;Aviador;;;helmikuu;;"Sananvapausjärjestön edustajat matkustavat tapaamaan sodan keskellä olevan Sunflowerian kulttuuriväkeä. Seurue lähtee vaaralliselle bussimatkalle, jonka tarkoitus on epäselvä.";k2025;9.11.2024
389;Valérie;Perrin;"Sunnuntain unohdetut";;WSOY;"Saara Pääkkönen";;toukokuu;;"Justine pitää seuraa vanhainkodissa asukkaille, joiden luona ei käy vieraita. Hélènen muistojen kohtaaminen avaa Justinen omassa elämässä uusia näkökulmia.";k2025;27.10.2024
390;Kaarlo;Merikoski;"Suomen kansan parhaat eläinsadut";;Oppian;;"Kansansadut. Kansantarinat.";tammikuu;;"Kokoelma kansantarinoista koottuja eläinsatuja.";k2025;25.10.2024
391;Kaarlo;Merikoski;"Suomen kansan parhaat hölmöläissadut";;Oppian;;"Kansansadut. Kansantarinat.";tammikuu;;"Kokoelma Hölmölän väen kommelluksia satujen muodossa.";k2025;25.10.2024
392;Kaarlo;Merikoski;"Suomen kansan parhaat peikkosadut";;Oppian;;"Kansansadut. Kansantarinat.";tammikuu;;"Kokoelma kansantarinoista koottuja satuja peikosta ja Matista.";k2025;25.10.2024
393;Agatha;Christie;"Surma suviyössä";;WSOY;"Saara Pääkkönen, Kristiina Drews, Jukka Saarikivi ja Anna-Liisa Laine";"Dekkari. Novellit.";kesäkuu;;"12 kertomusta Christien uran alkutaipaleelta, mukana niin neiti Marple kuin Hercule Poirot’kin.";k2025;25.10.2024
394;Lorna;Cook;"Surun ja onnen puutarha";;Bazar;"Nina Mäki-Kihniä";"Historiallinen romaani.";toukokuu;;"Lukuromaani sodasta, selviytymisestä ja murheen läpi välkehtivästä toivosta. Ensimmäisen maailmansodan vaiheisiin sijoittuva ajaton, aseista riisuva tarina rakkaudesta, kaipuusta ja ihmismielen voimasta.";k2025;27.10.2024
395;Anu;Joenpolvi;"Suukkoja ja sudenkorentoja";;Karisto;;"Viihdekirjallisuus. Rantakylä-sarja.";huhtikuu;;"Uusi tulokas Rantakylässä selvittelee 1930-luvulla kadonneen sukulaisensa jälkiä ja saa uusia tuulia ihmissuhteisiinsa.";k2025;30.10.2024
396;Johanna;Vuoksenmaa;"Suurenmoinen matka";;Otava;;;tammikuu;;"1940-luvulla Alma vierailee Hitlerin luona, 2020-luvulla lapsenlapsenlapsi järkyttyy Alman matkalta kirjoittamista kirjeistä ja huolestuu poikansa katoamisesta.";k2025;30.10.2024
397;Katarina;Widholm;"Sydän täynnä kaipausta";;Gummerus;"Anna Heroja";"Viihdekirjallisuus. Betty-sarja.";tammikuu;;"Romantiikkaa ja yllättäviä kohtaloita toisen maailmansodan varjossa Tukholmassa.";k2025;1.11.2024
398;Minna;Mikkonen;Sydänhirviö;;S&S;;;huhtikuu;;"Romaani ylisukupolvisista taakoista ja surusta, toivon mahdollisuudesta ja uuden tarinan kirjoittamisesta.";k2025;4.11.2024
399;Suvi;West;"Syntien kummun naiset";;S&S;;;toukokuu;;"Esikoisromaani luovuudesta, seksistä ja vähemmistöstressistä.";k2025;4.11.2024
400;Sofia;"Sarenbrant ja Carina Bergfeldt";Syntymäpäivä;;WSOY;"Helene Bützow";"Dekkari. Frida von Engen -sarja.";tammikuu;;"Uuden psykologista jännitystä tihkuvan sarjan avausosassa tv-juontajan poika katoaa jäljettömiin kesken syntymäpäivänsä ja lapsen vanhempien välit alkavat kiristyä.";k2025;27.10.2024
401;Fiona;Valpy;Sypressisokkelo;;Otava;"Johanna Laitila";"Historiallinen romaani.";tammikuu;;"Toscanalaishuvilan salaisuudet toisen maailmansodan ajalta nousevat pintaan nykyajassa, kun huvilassa menetyksestä toipuva nainen ottaa elämässään uusia askelia.";k2025;30.10.2024
402;;"Lilja Sigurđardóttir";"Sysimusta kuilu";;"Blue Moon";"Seija Holopainen";"Dekkari. [Áróran tutkimuksia -sarja](https://www.kirjavinkit.fi/sarjat/aroran-tutkimuksia/).";tammikuu;;"Mukaansatempaava trilleri uhkasta ja väkivallsta, petoksesta ja luottamuksesta. Viisiosaisen dekkarisarjan päätösosa, jossa Áróran kadonneen siskon arvoitus ratkeaa.";k2025;25.10.2024
403;Elisabeth;Hammer;Syytöksiä;;"Saga Egmont";;"Historiallinen romaani.";huhtikuu;;"Kylän juorut Rakelin voimista henkivät vaaraa historiallisen saagan seitsemännessä osassa.";k2025;30.11.2024
404;Silja-Elisa;Laitonen;Taakka;;Tammi;;"Dekkari. Suviranta-sarja.";tammikuu;;"Trilogian päätösosassa naispoliisi tutkii rankkoja väkivaltarikoksia vuonna 1955 ja huolehtii sivussa äidistään ja sodassa traumatisoituneesta miehestään, kun tädin sisällissodan aikainen salaisuus nousee esiin.";k2025;27.10.2024
405;Andreas;Ek;"Taipumaton henkivartija";;"Saga Egmont";;"Dekkari. Joel Adler -sarja. Vain e-kirja.";maaliskuu;;"Entisestä eliittisotilaasta Joel Adlerista kertova trillerisarja jatkuu itsenäisessä toisessa osassa.";k2025;28.11.2024
